vendorId,batchId,productId,initialPH,hoursSinceManufacture,hasRefrigerator,storageType,ambientTemperatureC,humidityPct,fridgeTemperatureC,hoursOnShelf,sellThroughRate,effectiveTemperatureExposure,hoursToExpiry,volumeKg,vendorRating,riskLabel
V119,B20844,Dosa_Batter,4.462,95.6,0,counter,31.3,86.0,-1.0,9.6,0.27,2987.7,0.0,1,4.61,High
V120,B20845,Combo_Pack,4.482,50.1,0,backroom,30.1,70.6,-1.0,19.6,0.71,1511.7,0.0,10,4.31,High
V121,B20846,Combo_Pack,4.408,31.0,0,counter,32.9,69.8,-1.0,14.7,0.95,1020.3,17.0,10,4.1,High
V122,B20847,Idly_Batter,4.481,40.0,1,backroom,28.3,66.0,6.8,12.8,0.29,272.4,176.0,2,4.25,High
V123,B20848,Dosa_Batter,4.447,56.0,1,counter,29.9,62.3,4.2,5.8,0.44,232.5,160.0,1,4.46,High
V124,B20849,Idly_Batter,4.466,13.4,1,fridge,30.7,68.9,5.9,12.4,0.9,78.6,202.6,1,3.46,Medium
V100,B20850,Idly_Batter,4.463,76.1,0,backroom,29.0,66.6,-1.0,44.4,0.18,2204.1,0.0,1,3.74,High
V101,B20851,Idly_Batter,4.453,46.7,0,counter,35.2,67.2,-1.0,15.5,0.73,1645.6,1.3,1,3.99,High
V102,B20852,Dosa_Batter,4.486,49.6,0,counter,31.8,84.2,-1.0,3.3,0.45,1575.7,0.0,5,3.86,High
V103,B20853,Combo_Pack,4.442,24.3,1,fridge,33.3,67.2,6.0,11.7,0.19,144.9,191.7,5,4.05,Medium
V104,B20854,Combo_Pack,4.495,75.6,1,backroom,31.0,72.2,3.5,6.5,0.47,265.8,140.4,10,3.8,High
V105,B20855,Combo_Pack,4.439,45.0,0,counter,28.3,86.6,-1.0,39.0,0.76,1270.6,3.0,1,4.51,High
V106,B20856,Idly_Batter,4.485,77.9,0,counter,29.3,84.1,-1.0,12.3,0.76,2283.7,0.0,1,3.61,High
V107,B20857,Dosa_Batter,4.489,17.2,0,backroom,30.5,79.1,-1.0,12.6,0.67,525.3,30.8,10,4.95,High
V108,B20858,Combo_Pack,4.492,53.0,0,counter,32.3,69.3,-1.0,39.1,0.56,1709.9,0.0,10,4.16,High
V109,B20859,Dosa_Batter,4.482,34.3,0,backroom,27.5,78.4,-1.0,33.2,0.29,945.7,13.7,10,3.86,High
V110,B20860,Combo_Pack,4.468,50.0,1,fridge,32.6,80.1,6.0,6.5,0.53,298.9,166.0,1,3.72,High
V111,B20861,Dosa_Batter,4.421,26.2,1,counter,32.1,75.3,3.7,20.1,0.49,96.2,189.8,2,4.49,Medium
V112,B20862,Idly_Batter,4.461,58.6,1,backroom,31.3,82.0,6.0,8.9,0.38,351.3,157.4,1,4.31,High
V113,B20863,Dosa_Batter,4.501,79.3,0,backroom,29.4,54.3,-1.0,31.3,0.28,2331.9,0.0,1,4.67,High
V114,B20864,Idly_Batter,4.503,16.6,0,counter,31.2,81.5,-1.0,7.1,0.24,518.3,31.4,1,4.49,High
V115,B20865,Dosa_Batter,4.451,5.7,1,counter,30.0,58.5,6.2,3.1,0.38,35.2,210.3,2,4.97,Low
V116,B20866,Idly_Batter,4.479,68.1,1,backroom,32.8,83.9,5.5,49.5,0.35,375.2,147.9,2,4.15,High
V117,B20867,Idly_Batter,4.426,50.9,1,counter,35.5,67.4,2.0,36.6,0.76,101.8,165.1,1,4.4,Medium
V118,B20868,Dosa_Batter,4.448,85.3,0,backroom,38.6,68.6,-1.0,51.5,0.37,3295.3,0.0,2,4.36,High
V119,B20869,Combo_Pack,4.501,54.5,0,backroom,29.8,65.7,-1.0,45.2,0.77,1621.2,0.0,2,4.26,High
V120,B20870,Combo_Pack,4.438,72.8,1,backroom,31.9,69.3,4.8,56.0,0.67,352.3,143.2,10,4.4,High
V121,B20871,Idly_Batter,4.446,22.5,1,fridge,29.7,76.1,5.4,14.0,0.26,122.7,193.5,5,4.65,Medium
V122,B20872,Dosa_Batter,4.424,78.1,1,counter,36.3,59.8,4.4,12.7,0.49,344.0,137.9,1,4.36,High
V123,B20873,Dosa_Batter,4.482,85.4,1,counter,33.0,58.6,3.2,10.9,0.4,272.1,130.6,10,3.33,High
V124,B20874,Dosa_Batter,4.469,65.7,1,fridge,27.2,73.6,3.0,53.9,0.48,197.2,150.3,5,4.25,High
V100,B20875,Dosa_Batter,4.439,72.5,0,counter,35.4,66.1,-1.0,64.2,0.78,2564.7,0.0,2,4.5,High
V101,B20876,Idly_Batter,4.466,32.3,1,fridge,28.8,65.0,3.8,3.5,0.1,124.1,183.7,2,5.0,Medium
V102,B20877,Idly_Batter,4.49,95.0,1,counter,30.3,74.0,3.6,20.5,0.59,341.7,121.0,5,4.11,High
V103,B20878,Dosa_Batter,4.446,30.2,1,counter,35.9,74.8,7.7,0.2,0.54,232.6,185.8,10,3.53,High
V104,B20879,Idly_Batter,4.408,4.6,1,backroom,33.1,61.8,7.2,0.1,0.84,33.4,211.4,2,3.43,Low
V105,B20880,Combo_Pack,4.385,83.2,1,counter,30.1,76.8,5.0,80.1,0.55,412.2,132.8,10,4.24,High
V106,B20881,Dosa_Batter,4.404,49.4,1,fridge,31.2,49.6,4.1,17.4,0.97,203.8,166.6,2,3.78,High
V107,B20882,Combo_Pack,4.45,18.5,1,fridge,34.4,67.5,4.8,10.9,0.31,89.2,197.5,1,4.19,Medium
V108,B20883,Idly_Batter,4.47,84.7,1,counter,28.6,79.0,2.8,52.4,0.34,236.5,131.3,5,4.01,High
V109,B20884,Idly_Batter,4.436,56.7,0,backroom,28.6,58.7,-1.0,24.5,0.51,1621.4,0.0,5,3.76,High
V110,B20885,Idly_Batter,4.408,46.0,1,counter,31.5,51.8,4.2,42.5,0.67,194.8,170.0,10,4.45,High
V111,B20886,Combo_Pack,4.446,28.6,0,counter,26.4,68.3,-1.0,7.0,0.84,752.7,19.4,5,4.33,High
V112,B20887,Combo_Pack,4.48,43.8,1,backroom,24.6,62.4,3.4,38.1,0.08,149.5,172.2,2,4.43,High
V113,B20888,Dosa_Batter,4.497,58.9,1,backroom,31.9,78.1,3.2,40.5,0.45,190.1,157.1,5,4.27,High
V114,B20889,Dosa_Batter,4.4,51.2,0,counter,31.8,62.8,-1.0,10.4,0.12,1627.6,0.0,2,4.07,High
V115,B20890,Idly_Batter,4.476,29.9,0,counter,33.2,63.8,-1.0,25.3,0.54,992.0,18.1,1,4.43,High
V116,B20891,Dosa_Batter,4.471,7.4,0,counter,33.5,64.0,-1.0,3.8,0.77,248.1,40.6,5,4.0,High
V117,B20892,Idly_Batter,4.477,94.6,0,counter,32.6,65.8,-1.0,75.9,0.47,3081.6,0.0,2,4.2,High
V118,B20893,Dosa_Batter,4.448,22.6,0,counter,31.1,71.0,-1.0,21.9,0.87,703.6,25.4,2,3.88,High
V119,B20894,Dosa_Batter,4.457,81.8,0,counter,31.5,66.2,-1.0,66.2,0.54,2580.0,0.0,5,4.02,High
V120,B20895,Combo_Pack,4.473,70.2,0,backroom,27.7,62.1,-1.0,48.8,0.88,1943.8,0.0,1,5.0,High
V121,B20896,Idly_Batter,4.408,74.4,1,backroom,29.5,67.2,4.1,1.9,0.53,308.1,141.6,5,3.69,High
V122,B20897,Combo_Pack,4.489,20.4,0,backroom,28.1,76.9,-1.0,7.6,0.09,573.0,27.6,10,4.5,High
V123,B20898,Idly_Batter,4.432,75.2,1,counter,34.2,68.2,4.9,32.3,0.57,366.9,140.8,10,3.86,High
V124,B20899,Combo_Pack,4.451,50.6,1,fridge,30.1,60.6,5.1,25.5,0.42,258.8,165.4,10,4.09,High
V100,B20900,Dosa_Batter,4.464,73.7,0,backroom,31.4,40.0,-1.0,27.7,0.64,2315.4,0.0,2,4.11,High
V101,B20901,Combo_Pack,4.455,62.0,1,backroom,32.8,84.9,5.4,2.6,0.89,333.6,154.0,5,4.56,High
V102,B20902,Idly_Batter,4.485,84.1,0,backroom,35.4,72.9,-1.0,25.1,0.52,2973.7,0.0,1,4.51,High
V103,B20903,Idly_Batter,4.519,7.4,1,counter,37.2,71.2,6.1,3.6,0.82,45.0,208.6,2,4.89,Low
V104,B20904,Idly_Batter,4.477,61.8,1,fridge,31.7,73.8,6.7,13.6,0.25,412.2,154.2,5,4.25,High
V105,B20905,Dosa_Batter,4.444,13.1,1,counter,28.2,56.9,6.4,2.7,0.13,83.2,202.9,5,3.74,Medium
V106,B20906,Idly_Batter,4.476,45.4,1,fridge,28.1,76.1,3.0,9.0,0.49,135.7,170.6,10,3.84,Medium
V107,B20907,Idly_Batter,4.501,9.4,1,fridge,32.8,73.0,5.1,5.7,0.24,47.6,206.6,1,4.03,Low
V108,B20908,Combo_Pack,4.522,53.4,1,counter,33.2,87.3,3.9,9.0,0.53,206.9,162.6,5,4.19,High
V109,B20909,Dosa_Batter,4.511,65.8,0,backroom,35.1,72.5,-1.0,20.7,0.39,2311.1,0.0,1,4.22,High
V110,B20910,Dosa_Batter,4.476,24.1,0,counter,34.7,68.3,-1.0,12.9,0.61,834.2,23.9,2,4.41,High
V111,B20911,Dosa_Batter,4.497,71.2,0,backroom,25.6,63.7,-1.0,14.3,0.69,1820.3,0.0,1,3.95,High
V112,B20912,Combo_Pack,4.421,59.4,1,fridge,30.2,71.3,4.3,36.9,0.87,253.2,156.6,1,4.17,High
V113,B20913,Idly_Batter,4.468,38.8,1,backroom,27.3,58.2,3.4,32.5,0.5,131.1,177.2,1,4.05,Medium
V114,B20914,Dosa_Batter,4.432,30.1,0,backroom,30.3,69.6,-1.0,9.2,0.48,912.9,17.9,2,4.38,High
V115,B20915,Dosa_Batter,4.486,27.5,1,backroom,33.2,75.6,5.8,10.3,0.73,160.1,188.5,1,4.48,High
V116,B20916,Combo_Pack,4.466,64.2,0,counter,28.6,71.5,-1.0,62.1,0.55,1838.0,0.0,10,3.9,High
V117,B20917,Combo_Pack,4.437,90.6,1,fridge,28.2,77.3,6.9,85.8,0.61,624.8,125.4,2,4.29,High
V118,B20918,Dosa_Batter,4.424,43.8,0,counter,28.1,61.4,-1.0,10.1,0.47,1228.5,4.2,1,4.42,High
V119,B20919,Idly_Batter,4.453,63.2,1,fridge,29.0,57.9,4.0,5.9,0.49,251.6,152.8,1,4.35,High
V120,B20920,Dosa_Batter,4.469,63.0,1,counter,30.0,68.8,4.8,52.0,0.55,301.5,153.0,1,4.09,High
V121,B20921,Combo_Pack,4.529,51.3,1,fridge,25.0,89.2,4.5,31.9,0.39,229.3,164.7,2,4.7,High
V122,B20922,Idly_Batter,4.414,89.9,1,counter,30.5,57.0,4.5,49.3,0.82,403.5,126.1,10,4.18,High
V123,B20923,Combo_Pack,4.478,79.2,1,backroom,30.1,73.0,5.6,60.4,0.6,440.0,136.8,2,3.46,High
V124,B20924,Idly_Batter,4.459,90.5,1,fridge,31.7,68.4,5.5,47.3,0.4,494.4,125.5,5,4.08,High
V100,B20925,Dosa_Batter,4.468,65.9,1,fridge,29.8,69.7,6.6,3.9,0.17,437.8,150.1,5,4.22,High
V101,B20926,Idly_Batter,4.433,86.8,0,counter,29.1,82.6,-1.0,79.7,0.42,2530.0,0.0,5,3.93,High
V102,B20927,Dosa_Batter,4.467,37.6,1,counter,33.8,71.7,5.9,12.0,0.65,221.9,178.4,2,4.91,High
V103,B20928,Idly_Batter,4.45,16.5,0,counter,30.1,67.3,-1.0,5.6,0.5,495.9,31.5,5,4.39,High
V104,B20929,Dosa_Batter,4.449,28.5,0,backroom,33.6,86.5,-1.0,6.4,0.17,959.9,19.5,5,4.45,High
V105,B20930,Dosa_Batter,4.449,48.6,1,backroom,24.7,78.3,5.7,25.6,0.39,278.6,167.4,2,3.87,High
V106,B20931,Idly_Batter,4.479,75.8,0,backroom,36.3,69.5,-1.0,38.1,0.71,2750.3,0.0,1,3.96,High
V107,B20932,Idly_Batter,4.446,87.7,0,counter,38.2,56.8,-1.0,19.5,0.82,3352.8,0.0,1,3.87,High
V108,B20933,Combo_Pack,4.456,13.4,1,fridge,33.9,58.2,4.3,9.0,0.88,57.7,202.6,5,4.67,Low
V109,B20934,Dosa_Batter,4.388,71.4,0,counter,33.1,69.0,-1.0,4.7,0.7,2363.2,0.0,2,4.53,High
V110,B20935,Dosa_Batter,4.469,61.4,0,counter,29.7,58.4,-1.0,48.9,0.71,1824.9,0.0,5,4.31,High
V111,B20936,Combo_Pack,4.472,1.7,1,backroom,32.3,62.3,4.3,0.1,0.35,7.2,214.3,10,4.17,Low
V112,B20937,Combo_Pack,4.438,69.6,0,counter,32.1,79.5,-1.0,12.8,0.59,2237.2,0.0,5,3.77,High
V113,B20938,Dosa_Batter,4.469,61.5,0,counter,29.1,64.2,-1.0,25.9,0.36,1788.1,0.0,2,3.5,High
V114,B20939,Dosa_Batter,4.45,88.8,1,counter,31.0,60.5,5.0,30.3,0.63,444.5,127.2,5,4.76,High
V115,B20940,Dosa_Batter,4.45,14.0,0,backroom,35.5,95.0,-1.0,0.9,0.22,496.8,34.0,5,3.68,High
V116,B20941,Idly_Batter,4.412,63.1,1,counter,38.2,62.7,5.0,37.3,0.45,318.0,152.9,2,3.77,High
V117,B20942,Combo_Pack,4.463,92.0,0,counter,33.1,76.0,-1.0,20.5,0.37,3046.8,0.0,10,4.43,High
V118,B20943,Combo_Pack,4.473,57.4,0,backroom,31.2,59.0,-1.0,1.6,0.08,1792.1,0.0,2,3.97,High
V119,B20944,Idly_Batter,4.506,69.2,1,backroom,29.2,50.2,5.1,36.0,0.49,352.7,146.8,10,3.84,High
V120,B20945,Idly_Batter,4.443,63.6,1,fridge,31.1,83.4,5.2,32.3,0.69,333.1,152.4,2,4.32,High
V121,B20946,Dosa_Batter,4.471,40.8,0,backroom,32.4,75.9,-1.0,5.9,0.41,1321.5,7.2,2,3.59,High
V122,B20947,Dosa_Batter,4.452,96.0,0,backroom,25.7,95.0,-1.0,88.9,0.55,2462.2,0.0,2,3.99,High
V123,B20948,Idly_Batter,4.471,83.1,0,counter,31.3,83.0,-1.0,55.1,0.21,2600.6,0.0,2,4.1,High
V124,B20949,Dosa_Batter,4.471,10.7,1,backroom,30.2,61.9,6.7,6.5,0.66,71.5,205.3,5,3.87,Medium
V100,B20950,Combo_Pack,4.493,37.1,1,counter,33.6,62.8,2.7,24.0,0.79,99.5,178.9,5,4.01,Medium
V101,B20951,Idly_Batter,4.455,17.6,0,counter,29.7,68.6,-1.0,8.8,0.38,522.6,30.4,2,4.43,High
V102,B20952,Idly_Batter,4.444,86.2,1,backroom,34.3,74.4,6.3,33.2,0.72,544.3,129.8,1,4.61,High
V103,B20953,Idly_Batter,4.436,7.1,1,counter,30.0,65.6,5.0,5.8,0.37,35.9,208.9,1,4.54,Low
V104,B20954,Idly_Batter,4.451,42.3,0,backroom,33.1,71.2,-1.0,22.3,0.47,1401.4,5.7,2,4.21,High
V105,B20955,Combo_Pack,4.445,29.0,0,counter,34.4,61.1,-1.0,19.6,0.81,997.5,19.0,1,4.5,High
V106,B20956,Idly_Batter,4.484,25.1,1,counter,34.5,74.9,6.2,16.7,0.7,154.3,190.9,10,4.23,Medium
V107,B20957,Dosa_Batter,4.461,79.0,0,counter,36.5,75.3,-1.0,17.3,0.58,2882.1,0.0,2,4.27,High
V108,B20958,Dosa_Batter,4.442,51.8,0,backroom,35.6,76.8,-1.0,28.2,0.48,1840.6,0.0,2,3.92,High
V109,B20959,Idly_Batter,4.363,71.3,0,counter,28.0,63.1,-1.0,12.8,0.28,1996.2,0.0,10,4.42,High
V110,B20960,Idly_Batter,4.448,32.7,1,counter,29.8,64.6,4.8,3.0,0.11,156.9,183.3,10,4.87,High
V111,B20961,Combo_Pack,4.498,77.9,1,counter,33.0,80.2,7.3,49.8,0.12,569.4,138.1,1,3.95,High
V112,B20962,Idly_Batter,4.443,42.3,1,fridge,33.5,79.6,3.8,35.4,0.16,162.5,173.7,10,4.35,High
V113,B20963,Dosa_Batter,4.504,31.6,0,counter,32.7,69.3,-1.0,15.9,0.57,1032.2,16.4,10,4.48,High
V114,B20964,Idly_Batter,4.478,82.6,1,fridge,31.0,60.3,3.8,0.5,0.3,310.8,133.4,2,4.12,High
V115,B20965,Combo_Pack,4.482,69.2,1,counter,33.1,86.6,5.8,37.6,0.44,399.3,146.8,5,3.97,High
V116,B20966,Combo_Pack,4.418,55.4,1,fridge,32.3,51.3,5.3,50.4,0.24,294.5,160.6,5,4.02,High
V117,B20967,Combo_Pack,4.477,3.1,0,backroom,24.1,60.3,-1.0,0.6,0.83,75.9,44.9,2,4.76,Medium
V118,B20968,Dosa_Batter,4.454,63.5,1,counter,31.5,77.4,3.9,49.1,0.47,248.2,152.5,10,4.03,High
V119,B20969,Combo_Pack,4.488,92.9,1,fridge,33.8,80.9,4.8,14.0,0.69,444.0,123.1,2,3.97,High
V120,B20970,Idly_Batter,4.409,46.0,1,backroom,30.9,75.4,3.9,19.2,0.64,180.2,170.0,10,3.34,High
V121,B20971,Combo_Pack,4.453,61.6,1,counter,30.4,74.2,2.4,6.9,0.51,147.1,154.4,2,3.95,High
V122,B20972,Idly_Batter,4.442,95.6,0,counter,28.7,93.1,-1.0,15.9,0.47,2747.4,0.0,5,3.9,High
V123,B20973,Combo_Pack,4.494,11.7,0,backroom,32.5,75.4,-1.0,5.2,0.41,379.2,36.3,2,4.41,High
V124,B20974,Idly_Batter,4.457,55.6,0,counter,33.4,74.5,-1.0,23.3,0.45,1855.0,0.0,10,4.19,High
V100,B20975,Combo_Pack,4.445,25.0,1,fridge,35.5,76.7,3.3,15.6,0.5,82.2,191.0,2,4.15,Medium
V101,B20976,Dosa_Batter,4.486,80.2,1,fridge,30.7,85.5,5.9,29.4,0.81,471.9,135.8,10,4.4,High
V102,B20977,Combo_Pack,4.453,46.4,1,counter,31.2,63.3,7.2,32.0,0.26,336.5,169.6,10,4.27,High
V103,B20978,Combo_Pack,4.461,60.4,0,counter,29.5,67.2,-1.0,53.2,0.29,1785.0,0.0,1,4.78,High
V104,B20979,Idly_Batter,4.494,58.9,0,backroom,34.9,78.9,-1.0,19.4,0.31,2054.4,0.0,2,4.85,High
V105,B20980,Combo_Pack,4.471,39.3,1,counter,30.1,57.6,5.6,1.7,0.29,220.5,176.7,5,3.62,High
V106,B20981,Combo_Pack,4.508,54.7,0,counter,30.1,84.4,-1.0,29.9,0.61,1647.8,0.0,10,4.13,High
V107,B20982,Combo_Pack,4.481,39.7,1,backroom,39.2,65.8,5.3,2.3,0.31,211.0,176.3,5,3.28,High
V108,B20983,Idly_Batter,4.451,88.0,1,counter,29.9,65.5,5.5,50.6,0.38,480.7,128.0,5,4.17,High
V109,B20984,Dosa_Batter,4.406,40.0,1,counter,27.5,71.3,4.6,8.6,0.85,183.9,176.0,1,3.54,High
V110,B20985,Combo_Pack,4.417,49.5,0,counter,27.8,53.2,-1.0,20.4,0.61,1375.0,0.0,1,4.61,High
V111,B20986,Combo_Pack,4.481,16.8,1,fridge,31.9,72.6,3.5,13.5,0.76,58.7,199.2,1,4.66,Low
V112,B20987,Idly_Batter,4.489,26.5,1,counter,34.5,67.9,7.2,1.2,0.36,189.6,189.5,5,4.34,High
V113,B20988,Combo_Pack,4.459,58.4,0,backroom,28.1,65.2,-1.0,18.9,0.59,1641.1,0.0,1,4.43,High
V114,B20989,Dosa_Batter,4.5,13.7,1,counter,27.8,63.9,3.5,3.2,0.82,47.8,202.3,2,4.95,Low
V115,B20990,Dosa_Batter,4.488,1.0,0,counter,31.0,62.6,-1.0,0.7,0.61,30.2,47.0,2,4.08,Low
V116,B20991,Dosa_Batter,4.477,21.8,0,backroom,29.4,63.1,-1.0,21.2,0.61,641.0,26.2,1,5.0,High
V117,B20992,Combo_Pack,4.458,85.1,0,backroom,27.2,62.8,-1.0,80.7,0.15,2312.8,0.0,2,3.94,High
V118,B20993,Idly_Batter,4.423,39.7,1,counter,29.3,73.9,5.7,15.1,0.61,226.5,176.3,5,4.25,High
V119,B20994,Combo_Pack,4.389,86.1,1,counter,29.1,89.6,5.2,32.3,0.58,448.4,129.9,2,4.38,High
V120,B20995,Dosa_Batter,4.422,66.9,1,backroom,35.3,74.3,6.7,44.1,0.79,445.5,149.1,2,4.56,High
V121,B20996,Idly_Batter,4.467,6.7,0,backroom,34.2,56.4,-1.0,3.0,0.58,228.9,41.3,2,4.32,High
V122,B20997,Dosa_Batter,4.506,86.6,1,counter,33.3,64.1,5.3,32.9,0.1,462.5,129.4,1,4.06,High
V123,B20998,Combo_Pack,4.478,66.6,0,counter,36.4,71.6,-1.0,42.8,0.67,2426.8,0.0,5,4.58,High
V124,B20999,Idly_Batter,4.468,52.6,0,counter,33.3,66.6,-1.0,15.8,0.2,1751.2,0.0,10,4.4,High
V100,B21000,Idly_Batter,4.482,87.4,0,counter,26.4,55.9,-1.0,58.6,0.43,2308.1,0.0,5,4.77,High
V101,B21001,Combo_Pack,4.506,20.1,1,fridge,32.2,65.9,4.9,18.2,0.56,97.7,195.9,5,4.49,Medium
V102,B21002,Idly_Batter,4.478,41.0,0,counter,33.4,71.9,-1.0,38.4,0.25,1369.3,7.0,1,3.7,High
V103,B21003,Dosa_Batter,4.486,63.3,1,backroom,32.1,80.2,6.1,19.4,0.71,385.2,152.7,10,4.59,High
V104,B21004,Combo_Pack,4.417,35.3,1,counter,31.0,75.6,6.6,16.9,0.55,233.7,180.7,2,4.38,High
V105,B21005,Idly_Batter,4.492,71.0,1,fridge,32.6,79.4,4.8,64.8,0.96,341.4,145.0,2,3.47,High
V106,B21006,Combo_Pack,4.495,17.8,1,counter,31.4,77.0,5.2,14.9,0.5,91.8,198.2,1,4.26,Medium
V107,B21007,Dosa_Batter,4.443,67.0,0,backroom,34.8,86.7,-1.0,61.0,0.26,2332.2,0.0,1,4.47,High
V108,B21008,Dosa_Batter,4.415,18.3,1,counter,37.7,83.3,4.9,5.5,0.84,90.2,197.7,10,4.31,Medium
V109,B21009,Idly_Batter,4.455,94.7,1,backroom,32.3,83.1,2.9,69.6,0.55,270.0,121.3,10,3.84,High
V110,B21010,Dosa_Batter,4.442,68.0,0,counter,32.0,60.1,-1.0,59.0,0.58,2175.3,0.0,5,4.11,High
V111,B21011,Dosa_Batter,4.456,39.4,1,counter,25.2,68.8,4.9,14.0,0.42,194.8,176.6,10,3.68,High
V112,B21012,Idly_Batter,4.448,24.6,1,fridge,29.8,66.9,4.2,19.6,0.32,102.0,191.4,10,3.75,Medium
V113,B21013,Idly_Batter,4.479,27.6,1,fridge,33.3,68.2,3.5,9.6,0.42,97.3,188.4,2,4.99,Medium
V114,B21014,Idly_Batter,4.431,59.3,0,backroom,33.3,60.2,-1.0,35.8,0.34,1974.1,0.0,5,4.1,High
V115,B21015,Idly_Batter,4.498,25.6,0,counter,27.8,84.2,-1.0,17.7,0.55,709.9,22.4,5,3.9,High
V116,B21016,Idly_Batter,4.488,21.1,0,counter,35.6,72.6,-1.0,17.0,0.91,750.6,26.9,10,4.19,High
V117,B21017,Idly_Batter,4.43,45.0,1,backroom,33.6,91.9,8.0,34.4,0.77,360.5,171.0,2,3.49,High
V118,B21018,Idly_Batter,4.491,88.9,0,backroom,29.1,58.4,-1.0,34.5,0.93,2589.7,0.0,1,4.69,High
V119,B21019,Dosa_Batter,4.471,89.1,0,backroom,26.4,61.2,-1.0,68.6,0.35,2351.1,0.0,10,4.3,High
V120,B21020,Combo_Pack,4.433,62.1,1,fridge,32.8,60.5,6.1,47.9,0.75,377.7,153.9,2,3.98,High
V121,B21021,Idly_Batter,4.469,1.3,1,backroom,33.3,69.5,4.8,0.9,0.54,6.1,214.7,10,4.79,Low
V122,B21022,Idly_Batter,4.475,67.6,1,fridge,29.3,66.6,3.1,3.2,0.44,206.4,148.4,5,4.61,High
V123,B21023,Idly_Batter,4.458,78.3,1,backroom,29.8,79.6,6.0,31.1,0.24,468.5,137.7,1,3.9,High
V124,B21024,Idly_Batter,4.501,64.3,0,backroom,29.2,61.3,-1.0,51.5,0.79,1873.9,0.0,10,4.62,High
V100,B21025,Idly_Batter,4.461,14.2,0,counter,31.1,68.4,-1.0,11.9,0.78,441.0,33.8,10,3.99,High
V101,B21026,Idly_Batter,4.469,30.1,1,backroom,33.4,65.3,4.8,25.3,0.45,145.1,185.9,2,4.07,Medium
V102,B21027,Dosa_Batter,4.413,46.7,1,counter,29.1,71.1,5.7,11.8,0.5,268.2,169.3,5,4.8,High
V103,B21028,Idly_Batter,4.427,65.6,1,counter,36.2,57.5,8.0,3.8,0.78,522.8,150.4,5,4.2,High
V104,B21029,Idly_Batter,4.528,94.9,1,fridge,30.9,66.3,5.9,51.4,0.94,555.3,121.1,5,4.65,High
V105,B21030,Idly_Batter,4.462,34.1,1,backroom,29.9,73.5,7.9,28.0,0.31,268.8,181.9,5,3.95,High
V106,B21031,Dosa_Batter,4.459,45.2,1,counter,35.2,78.9,5.5,33.9,0.55,249.1,170.8,5,4.73,High
V107,B21032,Combo_Pack,4.488,64.4,0,counter,27.3,80.8,-1.0,12.2,0.25,1756.1,0.0,5,4.48,High
V108,B21033,Combo_Pack,4.421,35.7,0,counter,33.7,91.0,-1.0,20.2,0.55,1204.2,12.3,10,4.08,High
V109,B21034,Dosa_Batter,4.469,49.7,0,counter,24.6,92.2,-1.0,0.6,0.26,1220.0,0.0,10,4.21,High
V110,B21035,Combo_Pack,4.438,81.5,0,counter,29.2,66.3,-1.0,15.3,0.5,2381.0,0.0,2,4.54,High
V111,B21036,Idly_Batter,4.411,21.8,0,backroom,28.0,82.3,-1.0,20.5,0.31,611.6,26.2,2,4.79,High
V112,B21037,Idly_Batter,4.491,77.4,0,counter,26.0,85.6,-1.0,11.7,0.73,2012.5,0.0,10,4.35,High
V113,B21038,Idly_Batter,4.455,36.0,0,counter,34.6,77.0,-1.0,18.0,0.54,1246.8,12.0,5,4.23,High
V114,B21039,Idly_Batter,4.434,19.3,1,counter,30.6,79.1,5.5,13.0,0.56,105.0,196.7,1,3.32,Medium
V115,B21040,Idly_Batter,4.47,21.0,0,backroom,32.3,85.3,-1.0,1.9,0.55,677.1,27.0,2,4.9,High
V116,B21041,Dosa_Batter,4.454,34.4,0,backroom,32.8,89.4,-1.0,28.1,0.7,1127.6,13.6,1,3.74,High
V117,B21042,Combo_Pack,4.446,56.4,0,counter,32.5,69.5,-1.0,42.2,0.66,1835.1,0.0,10,4.04,High
V118,B21043,Dosa_Batter,4.546,31.0,1,counter,35.1,68.5,4.2,24.0,0.47,128.7,185.0,2,3.85,Medium
V119,B21044,Combo_Pack,4.451,72.3,1,counter,34.8,79.0,5.0,60.8,0.39,363.7,143.7,2,4.36,High
V120,B21045,Dosa_Batter,4.471,62.0,0,backroom,28.8,95.0,-1.0,59.9,0.76,1786.0,0.0,10,4.08,High
V121,B21046,Dosa_Batter,4.436,20.5,1,counter,31.5,76.8,7.5,18.5,0.48,154.0,195.5,1,3.74,High
V122,B21047,Combo_Pack,4.454,34.1,0,counter,31.8,83.0,-1.0,0.3,0.42,1083.0,13.9,10,4.27,High
V123,B21048,Dosa_Batter,4.431,76.9,0,counter,32.7,62.2,-1.0,67.0,0.52,2513.2,0.0,5,4.61,High
V124,B21049,Idly_Batter,4.466,89.6,1,backroom,32.2,71.7,9.5,69.4,0.62,855.0,126.4,1,5.0,High
V100,B21050,Combo_Pack,4.48,85.1,1,fridge,31.9,71.4,5.6,78.1,0.2,473.1,130.9,1,5.0,High
V101,B21051,Idly_Batter,4.492,43.4,1,fridge,31.7,62.6,5.4,22.9,0.53,233.2,172.6,2,4.04,High
V102,B21052,Idly_Batter,4.486,69.0,1,counter,32.6,62.8,7.9,16.4,0.25,548.1,147.0,10,4.08,High
V103,B21053,Dosa_Batter,4.48,22.3,1,backroom,36.6,76.6,6.7,20.0,0.72,150.3,193.7,2,4.24,High
